oversampler,rf__class_weight,rf__criterion,rf__max_depth,rf__max_features,rf__n_estimators,undersampler,Accuracy
RandomOverSampler(random_state=1410950),balanced,entropy,,,500,RandomUnderSampler(random_state=1410950),0.6398064086706496
RandomOverSampler(random_state=1410950),balanced,entropy,,,500,NearMiss(),0.3573913137208932
RandomOverSampler(random_state=1410950),balanced,entropy,,,1000,passthrough,0.7115653572843319
RandomOverSampler(random_state=1410950),balanced,entropy,,,1000,RandomUnderSampler(random_state=1410950),0.6377155468604736
RandomOverSampler(random_state=1410950),balanced,entropy,,,1000,NearMiss(),0.35739212214793675
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,10,passthrough,0.6976323866652654
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,10,NearMiss(),0.407099875771711
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,100,passthrough,0.7083141331910502
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,100,NearMiss(),0.4089584495447208
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,500,passthrough,0.7076161911768272
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.628657660789402
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,500,NearMiss(),0.4045476715953769
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,1000,passthrough,0.7073847115667047
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,sqrt,1000,NearMiss(),0.4043161919852543
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,10,passthrough,0.6976323866652654
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,10,NearMiss(),0.407099875771711
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,100,passthrough,0.7083141331910502
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,100,NearMiss(),0.4089584495447208
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,500,passthrough,0.7076161911768272
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,500,RandomUnderSampler(random_state=1410950),0.628657660789402
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,500,NearMiss(),0.4045476715953769
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,1000,passthrough,0.7073847115667047
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,log2,1000,NearMiss(),0.4043161919852543
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,10,passthrough,0.7062219240024684
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,10,RandomUnderSampler(random_state=1410950),0.5975340280416395
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,10,NearMiss(),0.3309314965870905
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,100,passthrough,0.7090085720214179
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,100,RandomUnderSampler(random_state=1410950),0.6258672401109162
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,100,NearMiss(),0.33185606764917497
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,500,passthrough,0.7101694732558861
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,500,RandomUnderSampler(random_state=1410950),0.6293526385711322
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,500,NearMiss(),0.3286056519829368
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,1000,passthrough,0.7087757450328895
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,1000,RandomUnderSampler(random_state=1410950),0.6298172146454644
RandomOverSampler(random_state=1410950),balanced_subsample,gini,100.0,,1000,NearMiss(),0.3293014381917104
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,10,passthrough,0.6976323866652654
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,10,NearMiss(),0.407099875771711
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,100,passthrough,0.7083141331910502
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,100,NearMiss(),0.4089584495447208
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,500,passthrough,0.7076161911768272
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.628657660789402
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,500,NearMiss(),0.4045476715953769
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,1000,passthrough,0.7073847115667047
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,sqrt,1000,NearMiss(),0.4043161919852543
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,10,passthrough,0.6976323866652654
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,10,NearMiss(),0.407099875771711
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,100,passthrough,0.7083141331910502
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,100,NearMiss(),0.4089584495447208
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,500,passthrough,0.7076161911768272
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,500,RandomUnderSampler(random_state=1410950),0.628657660789402
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,500,NearMiss(),0.4045476715953769
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,1000,passthrough,0.7073847115667047
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,log2,1000,NearMiss(),0.4043161919852543
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,10,passthrough,0.7062219240024684
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,10,RandomUnderSampler(random_state=1410950),0.5975340280416395
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,10,NearMiss(),0.3309314965870905
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,100,passthrough,0.7090085720214179
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,100,RandomUnderSampler(random_state=1410950),0.6258672401109162
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,100,NearMiss(),0.33185606764917497
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,500,passthrough,0.7101694732558861
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,500,RandomUnderSampler(random_state=1410950),0.6293526385711322
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,500,NearMiss(),0.3286056519829368
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,1000,passthrough,0.7087757450328895
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,1000,RandomUnderSampler(random_state=1410950),0.6298172146454644
RandomOverSampler(random_state=1410950),balanced_subsample,gini,500.0,,1000,NearMiss(),0.3293014381917104
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,10,passthrough,0.6976323866652654
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,10,NearMiss(),0.407099875771711
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,100,passthrough,0.7083141331910502
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,100,NearMiss(),0.4089584495447208
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,500,passthrough,0.7076161911768272
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,500,RandomUnderSampler(random_state=1410950),0.628657660789402
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,500,NearMiss(),0.4045476715953769
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,1000,passthrough,0.7073847115667047
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,sqrt,1000,NearMiss(),0.4043161919852543
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,10,passthrough,0.6976323866652654
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,10,RandomUnderSampler(random_state=1410950),0.5989288341673605
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,10,NearMiss(),0.407099875771711
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,100,passthrough,0.7083141331910502
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,100,RandomUnderSampler(random_state=1410950),0.6247103810116655
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,100,NearMiss(),0.4089584495447208
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,500,passthrough,0.7076161911768272
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,500,RandomUnderSampler(random_state=1410950),0.628657660789402
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,500,NearMiss(),0.4045476715953769
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,1000,passthrough,0.7073847115667047
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,1000,RandomUnderSampler(random_state=1410950),0.6281936236664322
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,log2,1000,NearMiss(),0.4043161919852543
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,10,passthrough,0.7062219240024684
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,10,RandomUnderSampler(random_state=1410950),0.5975340280416395
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,10,NearMiss(),0.3309314965870905
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,100,passthrough,0.7090085720214179
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,100,RandomUnderSampler(random_state=1410950),0.6258672401109162
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,100,NearMiss(),0.33185606764917497
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,500,passthrough,0.7101694732558861
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,500,RandomUnderSampler(random_state=1410950),0.6293526385711322
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,500,NearMiss(),0.3286056519829368
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,1000,passthrough,0.7087757450328895
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,1000,RandomUnderSampler(random_state=1410950),0.6298172146454644
RandomOverSampler(random_state=1410950),balanced_subsample,gini,,,1000,NearMiss(),0.3293014381917104
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,10,passthrough,0.696001789318523
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,10,NearMiss(),0.382480847015961
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,100,passthrough,0.7080810367268405
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,100,NearMiss(),0.40756741607853597
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,500,passthrough,0.7078490181653556
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,500,NearMiss(),0.40640651484406787
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,1000,passthrough,0.7090104583511861
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,sqrt,1000,NearMiss(),0.4050119781940279
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,10,passthrough,0.696001789318523
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,10,NearMiss(),0.382480847015961
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,100,passthrough,0.7080810367268405
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,100,NearMiss(),0.40756741607853597
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,500,passthrough,0.7078490181653556
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,500,NearMiss(),0.40640651484406787
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,1000,passthrough,0.7090104583511861
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,log2,1000,NearMiss(),0.4050119781940279
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,,10,passthrough,0.7034403960214611
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,,10,RandomUnderSampler(random_state=1410950),0.6117030593574083
RandomOverSampler(random_state=1410950),balanced_subsample,entropy,100.0,,10,NearMiss(),0.35367820831009106
