,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,7.080361175537109,0.08815238049635366,0.9481110095977783,0.08411492508347018,balanced,gini,500,sqrt,1000,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'sqrt', 'n_estimators': 1000}",0.7146171693735499,0.7502903600464577,0.7154471544715447,0.710801393728223,0.7468060394889663,0.7275924234217482,0.017217217098327447,127
16,0.1263338088989258,0.003691194410733787,0.11456198692321777,0.0016842386480291976,balanced,gini,500,log2,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'log2', 'n_estimators': 10}",0.7099767981438515,0.727061556329849,0.7015098722415796,0.7015098722415796,0.7224157955865272,0.7124947789086773,0.01056687420632861,199
17,0.7373628139495849,0.020443710497811105,0.15760517120361328,0.04871857374871022,balanced,gini,500,log2,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'log2', 'n_estimators': 100}",0.7180974477958236,0.7514518002322881,0.7212543554006968,0.7061556329849012,0.7456445993031359,0.7285207671433691,0.017208738815626127,97
18,3.6719692230224608,0.12551962782841228,0.44219350814819336,0.07982344378096205,balanced,gini,500,log2,500,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'log2', 'n_estimators': 500}",0.7122969837587007,0.7479674796747967,0.7119628339140535,0.7096399535423926,0.7456445993031359,0.725502370038616,0.017433921378048427,139
19,7.35347728729248,0.12642120186165515,1.0113694190979003,0.12882961550661517,balanced,gini,500,log2,1000,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'log2', 'n_estimators': 1000}",0.7146171693735499,0.7502903600464577,0.7154471544715447,0.710801393728223,0.7468060394889663,0.7275924234217482,0.017217217098327447,127
20,0.12644901275634765,0.0053893519970049444,0.11526150703430176,0.006819780274091322,balanced,gini,500,,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 500, 'max_features': None, 'n_estimators': 10}",0.7134570765661253,0.7491289198606271,0.7061556329849012,0.6991869918699187,0.743321718931475,0.7222500680426095,0.020172953019906757,169
21,0.8818290710449219,0.061603241444940025,0.14983267784118653,0.05288054049946539,balanced,gini,500,,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 500, 'max_features': None, 'n_estimators': 100}",0.7250580046403712,0.7572590011614402,0.7235772357723578,0.710801393728223,0.7398373983739838,0.7313066067352751,0.015909450942893727,91
22,4.468610620498657,0.32610982076485856,0.5461618900299072,0.007637869199101935,balanced,gini,500,,500,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 500, 'max_features': None, 'n_estimators': 500}",0.7296983758700696,0.7560975609756098,0.7293844367015099,0.7142857142857143,0.7398373983739838,0.7338606972413774,0.013789422399046587,64
23,9.609430742263793,0.24238016413366623,0.6887572765350342,0.10508582948734287,balanced,gini,500,,1000,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 500, 'max_features': None, 'n_estimators': 1000}",0.7296983758700696,0.7514518002322881,0.7247386759581882,0.7119628339140535,0.7409988385598142,0.7317701049068827,0.01355433284352072,79
24,0.1497640609741211,0.014063405262162453,0.14171414375305175,0.008287075598689814,balanced,gini,,sqrt,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 10}",0.7099767981438515,0.727061556329849,0.7015098722415796,0.7015098722415796,0.7224157955865272,0.7124947789086773,0.01056687420632861,199
25,0.9364213943481445,0.05957814403075841,0.1670605182647705,0.05457660799338555,balanced,gini,,sqrt,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 100}",0.7180974477958236,0.7514518002322881,0.7212543554006968,0.7061556329849012,0.7456445993031359,0.7285207671433691,0.017208738815626127,97
26,3.6030961990356447,0.4832974792013405,0.3562454700469971,0.0537486188799769,balanced,gini,,sqrt,500,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 500}",0.7122969837587007,0.7479674796747967,0.7119628339140535,0.7096399535423926,0.7456445993031359,0.725502370038616,0.017433921378048427,139
27,6.129534149169922,0.03384801765220777,0.7833130836486817,0.05160678341569104,balanced,gini,,sqrt,1000,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 1000}",0.7146171693735499,0.7502903600464577,0.7154471544715447,0.710801393728223,0.7468060394889663,0.7275924234217482,0.017217217098327447,127
28,0.13660526275634766,0.027672021109107662,0.11310801506042481,0.0012429115073384575,balanced,gini,,log2,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 10}",0.7099767981438515,0.727061556329849,0.7015098722415796,0.7015098722415796,0.7224157955865272,0.7124947789086773,0.01056687420632861,199
29,0.6583844661712647,0.04850551431743314,0.13826794624328614,0.043683248398438186,balanced,gini,,log2,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 100}",0.7180974477958236,0.7514518002322881,0.7212543554006968,0.7061556329849012,0.7456445993031359,0.7285207671433691,0.017208738815626127,97
30,2.9577451229095457,0.110835529592729,0.39873971939086916,0.10366464772668159,balanced,gini,,log2,500,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 500}",0.7122969837587007,0.7479674796747967,0.7119628339140535,0.7096399535423926,0.7456445993031359,0.725502370038616,0.017433921378048427,139
31,6.664513206481933,0.05032778213996477,0.9096635341644287,0.04854654122046536,balanced,gini,,log2,1000,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 1000}",0.7146171693735499,0.7502903600464577,0.7154471544715447,0.710801393728223,0.7468060394889663,0.7275924234217482,0.017217217098327447,127
